timestamp,precipitation,temp_mean,snow_depth,temp_min,temp_max,day,month,year,visitors,datetime,weekday
2010-01-01 00:00:00+00:00,-1.0,-12.9,27.0,-15.3,-10.1,1,1,2010,293,2010-01-01,Fri
2010-01-02 00:00:00+00:00,-1.0,-17.4,26.0,-19.3,-15.2,2,1,2010,148,2010-01-02,Sat
2010-01-03 00:00:00+00:00,1.0,-12.6,24.0,-21.8,-3.2,3,1,2010,156,2010-01-03,Sun
2010-01-04 00:00:00+00:00,3.5,-3.8,26.0,-8.2,-2.0,4,1,2010,316,2010-01-04,Mon
2010-01-05 00:00:00+00:00,0.5,-9.5,28.0,-14.7,-0.9,5,1,2010,268,2010-01-05,Tue
2010-01-06 00:00:00+00:00,1.2,-11.2,27.0,-15.7,-9.2,6,1,2010,495,2010-01-06,Wed
2010-01-07 00:00:00+00:00,4.3,-8.7,30.0,-10.2,-7.2,7,1,2010,72,2010-01-07,Thu
2010-01-08 00:00:00+00:00,-1.0,-16.1,36.0,-18.9,-9.1,8,1,2010,75,2010-01-08,Fri
2010-01-09 00:00:00+00:00,-1.0,-15.4,34.0,-19.0,-10.3,9,1,2010,110,2010-01-09,Sat
2010-01-10 00:00:00+00:00,0.4,-12.6,33.0,-17.0,-10.8,10,1,2010,111,2010-01-10,Sun
2010-01-11 00:00:00+00:00,-1.0,-10.2,32.0,-14.3,-6.8,11,1,2010,37,2010-01-11,Mon
2010-01-12 00:00:00+00:00,0.4,-3.2,31.0,-6.8,-2.3,12,1,2010,25,2010-01-12,Tue
2010-01-13 00:00:00+00:00,0.1,-4.0,29.0,-5.1,-2.9,13,1,2010,18,2010-01-13,Wed
2010-01-14 00:00:00+00:00,0.3,-4.7,30.0,-5.5,-3.9,14,1,2010,30,2010-01-14,Thu
2010-01-15 00:00:00+00:00,0.3,-3.9,30.0,-4.8,-3.3,15,1,2010,43,2010-01-15,Fri
2010-01-16 00:00:00+00:00,-1.0,-3.9,30.0,-4.8,-2.9,16,1,2010,218,2010-01-16,Sat
2010-01-17 00:00:00+00:00,-1.0,-6.6,29.0,-8.8,-4.6,17,1,2010,238,2010-01-17,Sun
2010-01-18 00:00:00+00:00,-1.0,-7.3,29.0,-9.3,-4.8,18,1,2010,36,2010-01-18,Mon
2010-01-19 00:00:00+00:00,-1.0,-7.8,29.0,-9.8,-6.4,19,1,2010,18,2010-01-19,Tue
2010-01-20 00:00:00+00:00,-1.0,-10.6,29.0,-12.0,-6.9,20,1,2010,97,2010-01-20,Wed
2010-01-21 00:00:00+00:00,-1.0,-14.9,29.0,-16.6,-11.6,21,1,2010,30,2010-01-21,Thu
2010-01-22 00:00:00+00:00,-1.0,-11.9,29.0,-14.2,-9.1,22,1,2010,15,2010-01-22,Fri
2010-01-23 00:00:00+00:00,-1.0,-15.1,29.0,-16.3,-12.6,23,1,2010,86,2010-01-23,Sat
2010-01-24 00:00:00+00:00,-1.0,-17.0,29.0,-22.6,-11.6,24,1,2010,58,2010-01-24,Sun
2010-01-25 00:00:00+00:00,-1.0,-9.2,31.0,-11.9,-6.9,25,1,2010,34,2010-01-25,Mon
2010-01-26 00:00:00+00:00,-1.0,-16.3,32.0,-18.7,-8.2,26,1,2010,23,2010-01-26,Tue
2010-01-27 00:00:00+00:00,-1.0,-17.5,31.0,-21.8,-15.0,27,1,2010,8,2010-01-27,Wed
2010-01-28 00:00:00+00:00,4.5,-16.0,32.0,-18.7,-14.3,28,1,2010,43,2010-01-28,Thu
2010-01-29 00:00:00+00:00,3.6,-12.1,50.0,-15.4,-11.2,29,1,2010,21,2010-01-29,Fri
2010-01-30 00:00:00+00:00,8.8,-7.7,53.0,-11.2,-7.0,30,1,2010,93,2010-01-30,Sat
2010-01-31 00:00:00+00:00,1.5,-2.8,55.0,-7.4,-0.6,31,1,2010,129,2010-01-31,Sun
2010-02-01 00:00:00+00:00,10.1,-5.6,52.0,-9.6,-3.3,1,2,2010,72,2010-02-01,Mon
2010-02-02 00:00:00+00:00,1.0,-5.8,61.0,-7.4,-3.7,2,2,2010,30,2010-02-02,Tue
2010-02-03 00:00:00+00:00,-1.0,-4.2,59.0,-6.0,-2.2,3,2,2010,55,2010-02-03,Wed
2010-02-04 00:00:00+00:00,0.5,-3.7,56.0,-5.2,-3.0,4,2,2010,29,2010-02-04,Thu
2010-02-05 00:00:00+00:00,0.2,-2.9,55.0,-4.0,-2.0,5,2,2010,101,2010-02-05,Fri
2010-02-06 00:00:00+00:00,-1.0,-6.0,53.0,-7.3,-2.9,6,2,2010,290,2010-02-06,Sat
2010-02-07 00:00:00+00:00,3.9,-4.2,52.0,-7.1,-2.8,7,2,2010,276,2010-02-07,Sun
2010-02-08 00:00:00+00:00,2.1,-2.9,55.0,-3.7,-1.4,8,2,2010,15,2010-02-08,Mon
2010-02-09 00:00:00+00:00,1.2,-8.0,56.0,-9.8,-3.5,9,2,2010,31,2010-02-09,Tue
2010-02-10 00:00:00+00:00,-1.0,-11.9,56.0,-14.2,-9.5,10,2,2010,100,2010-02-10,Wed
2010-02-11 00:00:00+00:00,-1.0,-10.9,55.0,-14.3,-8.0,11,2,2010,54,2010-02-11,Thu
2010-02-12 00:00:00+00:00,0.4,-8.8,54.0,-13.8,-7.7,12,2,2010,41,2010-02-12,Fri
2010-02-13 00:00:00+00:00,-1.0,-8.4,53.0,-9.2,-7.0,13,2,2010,273,2010-02-13,Sat
2010-02-14 00:00:00+00:00,-1.0,-10.5,52.0,-16.9,-5.9,14,2,2010,144,2010-02-14,Sun
2010-02-15 00:00:00+00:00,0.6,-10.0,51.0,-14.7,-7.2,15,2,2010,42,2010-02-15,Mon
2010-02-16 00:00:00+00:00,-1.0,-8.2,51.0,-9.1,-6.7,16,2,2010,27,2010-02-16,Tue
2010-02-17 00:00:00+00:00,1.0,-9.1,50.0,-11.2,-6.5,17,2,2010,26,2010-02-17,Wed
2010-02-18 00:00:00+00:00,0.4,-12.8,54.0,-15.6,-10.5,18,2,2010,28,2010-02-18,Thu
2010-02-19 00:00:00+00:00,1.9,-14.7,53.0,-16.9,-12.6,19,2,2010,289,2010-02-19,Fri
2010-02-20 00:00:00+00:00,6.6,-18.3,56.0,-21.0,-14.4,20,2,2010,62,2010-02-20,Sat
2010-02-21 00:00:00+00:00,2.8,-16.7,60.0,-19.3,-14.9,21,2,2010,78,2010-02-21,Sun
2010-02-22 00:00:00+00:00,0.4,-11.7,61.0,-15.2,-7.0,22,2,2010,143,2010-02-22,Mon
2010-02-23 00:00:00+00:00,8.1,-10.2,62.0,-18.0,-6.0,23,2,2010,126,2010-02-23,Tue
2010-02-24 00:00:00+00:00,-1.0,-12.4,73.0,-15.7,-7.2,24,2,2010,215,2010-02-24,Wed
2010-02-25 00:00:00+00:00,-1.0,-6.2,70.0,-14.4,-3.3,25,2,2010,434,2010-02-25,Thu
2010-02-26 00:00:00+00:00,0.9,-3.1,68.0,-8.7,-0.3,26,2,2010,352,2010-02-26,Fri
2010-02-27 00:00:00+00:00,1.0,0.4,66.0,-0.3,0.7,27,2,2010,324,2010-02-27,Sat
2010-02-28 00:00:00+00:00,2.3,1.0,62.0,0.3,1.6,28,2,2010,269,2010-02-28,Sun
2010-03-01 00:00:00+00:00,7.6,0.5,59.0,0.1,1.5,1,3,2010,38,2010-03-01,Mon
2010-03-02 00:00:00+00:00,0.9,0.3,63.0,0.1,2.0,2,3,2010,86,2010-03-02,Tue
2010-03-03 00:00:00+00:00,1.1,-3.9,60.0,-4.6,0.4,3,3,2010,88,2010-03-03,Wed
2010-03-04 00:00:00+00:00,-1.0,-3.3,61.0,-5.5,-0.7,4,3,2010,174,2010-03-04,Thu
2010-03-05 00:00:00+00:00,-1.0,-6.2,61.0,-8.4,-3.0,5,3,2010,175,2010-03-05,Fri
2010-03-06 00:00:00+00:00,-1.0,-6.5,60.0,-12.8,-1.2,6,3,2010,475,2010-03-06,Sat
2010-03-07 00:00:00+00:00,-1.0,-7.3,60.0,-10.3,-3.3,7,3,2010,882,2010-03-07,Sun
2010-03-08 00:00:00+00:00,-1.0,-3.1,60.0,-10.8,-0.4,8,3,2010,37,2010-03-08,Mon
2010-03-09 00:00:00+00:00,-1.0,-2.3,59.0,-7.5,1.9,9,3,2010,290,2010-03-09,Tue
2010-03-10 00:00:00+00:00,-1.0,2.3,59.0,-2.3,6.2,10,3,2010,131,2010-03-10,Wed
2010-03-11 00:00:00+00:00,2.6,0.0,57.0,-0.7,3.7,11,3,2010,157,2010-03-11,Thu
2010-03-12 00:00:00+00:00,1.2,-1.8,59.0,-6.0,0.9,12,3,2010,138,2010-03-12,Fri
2010-03-13 00:00:00+00:00,0.3,-3.6,59.0,-8.6,1.6,13,3,2010,871,2010-03-13,Sat
2010-03-14 00:00:00+00:00,0.2,-5.9,58.0,-8.0,-1.8,14,3,2010,567,2010-03-14,Sun
2010-03-15 00:00:00+00:00,-1.0,-7.4,58.0,-12.4,-2.7,15,3,2010,138,2010-03-15,Mon
2010-03-16 00:00:00+00:00,0.2,-7.7,58.0,-12.7,-4.0,16,3,2010,153,2010-03-16,Tue
2010-03-17 00:00:00+00:00,-1.0,-7.4,58.0,-14.2,-3.2,17,3,2010,134,2010-03-17,Wed
2010-03-18 00:00:00+00:00,10.1,-3.2,58.0,-8.4,-0.2,18,3,2010,121,2010-03-18,Thu
2010-03-19 00:00:00+00:00,3.6,1.5,67.0,-1.3,4.3,19,3,2010,133,2010-03-19,Fri
2010-03-20 00:00:00+00:00,-1.0,1.4,60.0,0.7,2.0,20,3,2010,260,2010-03-20,Sat
2010-03-21 00:00:00+00:00,7.4,0.3,56.0,-1.5,1.3,21,3,2010,496,2010-03-21,Sun
2010-03-22 00:00:00+00:00,-1.0,-1.7,63.0,-6.5,1.7,22,3,2010,171,2010-03-22,Mon
2010-03-23 00:00:00+00:00,0.8,-1.6,60.0,-7.0,2.6,23,3,2010,164,2010-03-23,Tue
2010-03-24 00:00:00+00:00,-1.0,-0.6,57.0,-4.9,4.1,24,3,2010,137,2010-03-24,Wed
2010-03-25 00:00:00+00:00,-1.0,-0.3,57.0,-3.0,1.9,25,3,2010,193,2010-03-25,Thu
2010-03-26 00:00:00+00:00,1.9,1.5,55.0,-0.9,3.3,26,3,2010,221,2010-03-26,Fri
2010-03-27 00:00:00+00:00,8.8,2.1,53.0,1.0,3.5,27,3,2010,405,2010-03-27,Sat
2010-03-28 00:00:00+00:00,1.5,1.8,47.0,0.8,3.3,28,3,2010,164,2010-03-28,Sun
2010-03-29 00:00:00+00:00,3.3,1.5,43.0,0.2,3.0,29,3,2010,84,2010-03-29,Mon
2010-03-30 00:00:00+00:00,0.2,1.3,40.0,0.4,3.1,30,3,2010,156,2010-03-30,Tue
2010-03-31 00:00:00+00:00,2.1,2.3,37.0,-1.5,4.1,31,3,2010,46,2010-03-31,Wed
2011-01-01 00:00:00+00:00,2.4,-4.5,53.0,-8.3,-1.2,1,1,2011,234,2011-01-01,Sat
2011-01-02 00:00:00+00:00,-1.0,-9.8,54.0,-11.1,-7.0,2,1,2011,311,2011-01-02,Sun
2011-01-03 00:00:00+00:00,-1.0,-11.6,52.0,-14.6,-9.4,3,1,2011,220,2011-01-03,Mon
2011-01-04 00:00:00+00:00,0.3,-11.0,50.0,-16.3,-8.0,4,1,2011,270,2011-01-04,Tue
2011-01-05 00:00:00+00:00,0.4,-8.1,50.0,-9.9,-7.2,5,1,2011,351,2011-01-05,Wed
2011-01-06 00:00:00+00:00,6.0,-4.2,50.0,-9.6,-0.8,6,1,2011,700,2011-01-06,Thu
2011-01-07 00:00:00+00:00,4.4,-3.0,54.0,-5.6,-1.0,7,1,2011,260,2011-01-07,Fri
2011-01-08 00:00:00+00:00,7.3,-1.5,54.0,-5.0,1.0,8,1,2011,259,2011-01-08,Sat
2011-01-09 00:00:00+00:00,10.2,0.9,54.0,-1.0,1.9,9,1,2011,112,2011-01-09,Sun
2011-01-10 00:00:00+00:00,-1.0,1.2,50.0,0.6,1.9,10,1,2011,33,2011-01-10,Mon
2011-01-11 00:00:00+00:00,-1.0,1.0,48.0,0.7,1.6,11,1,2011,31,2011-01-11,Tue
2011-01-12 00:00:00+00:00,4.6,-1.5,46.0,-2.5,0.7,12,1,2011,47,2011-01-12,Wed
2011-01-13 00:00:00+00:00,0.9,-2.9,50.0,-3.9,-0.7,13,1,2011,24,2011-01-13,Thu
2011-01-14 00:00:00+00:00,-1.0,-5.4,50.0,-6.1,-3.6,14,1,2011,42,2011-01-14,Fri
2011-01-15 00:00:00+00:00,-1.0,-13.4,49.0,-16.0,-6.1,15,1,2011,128,2011-01-15,Sat
2011-01-16 00:00:00+00:00,8.8,-10.2,48.0,-18.3,-5.9,16,1,2011,104,2011-01-16,Sun
2011-01-17 00:00:00+00:00,1.3,0.2,54.0,-6.1,1.8,17,1,2011,21,2011-01-17,Mon
2011-01-18 00:00:00+00:00,3.0,0.8,51.0,-0.3,2.3,18,1,2011,45,2011-01-18,Tue
2011-01-19 00:00:00+00:00,4.4,0.3,49.0,0.1,0.8,19,1,2011,63,2011-01-19,Wed
2011-01-20 00:00:00+00:00,1.0,-2.6,51.0,-4.7,0.3,20,1,2011,60,2011-01-20,Thu
2011-01-21 00:00:00+00:00,1.5,-5.8,52.0,-7.8,-4.7,21,1,2011,47,2011-01-21,Fri
2011-01-22 00:00:00+00:00,4.0,-4.3,52.0,-5.2,-3.8,22,1,2011,176,2011-01-22,Sat
2011-01-23 00:00:00+00:00,2.3,-5.8,54.0,-8.0,-4.2,23,1,2011,193,2011-01-23,Sun
2011-01-24 00:00:00+00:00,2.6,-2.7,53.0,-6.4,0.3,24,1,2011,16,2011-01-24,Mon
2011-01-25 00:00:00+00:00,4.3,-2.2,53.0,-6.5,0.8,25,1,2011,31,2011-01-25,Tue
2011-01-26 00:00:00+00:00,-1.0,-11.7,56.0,-12.8,-6.4,26,1,2011,97,2011-01-26,Wed
2011-01-27 00:00:00+00:00,-1.0,-10.3,55.0,-17.6,-6.1,27,1,2011,45,2011-01-27,Thu
2011-01-28 00:00:00+00:00,-1.0,-1.8,55.0,-6.8,1.5,28,1,2011,53,2011-01-28,Fri
2011-01-29 00:00:00+00:00,0.2,-0.7,54.0,-3.4,0.5,29,1,2011,264,2011-01-29,Sat
2011-01-30 00:00:00+00:00,-1.0,-2.8,53.0,-6.3,0.0,30,1,2011,279,2011-01-30,Sun
2011-01-31 00:00:00+00:00,-1.0,-1.9,53.0,-8.7,0.6,31,1,2011,40,2011-01-31,Mon
2011-02-01 00:00:00+00:00,0.9,-0.6,52.0,-3.6,1.3,1,2,2011,63,2011-02-01,Tue
2011-02-02 00:00:00+00:00,0.3,1.2,51.0,0.5,2.3,2,2,2011,41,2011-02-02,Wed
2011-02-03 00:00:00+00:00,2.5,0.6,48.0,-1.6,2.1,3,2,2011,34,2011-02-03,Thu
2011-02-04 00:00:00+00:00,3.2,1.0,47.0,-0.4,2.4,4,2,2011,130,2011-02-04,Fri
2011-02-05 00:00:00+00:00,0.4,0.0,46.0,-0.3,1.2,5,2,2011,1064,2011-02-05,Sat
2011-02-06 00:00:00+00:00,-1.0,-1.9,46.0,-2.5,-0.3,6,2,2011,2068,2011-02-06,Sun
2011-02-07 00:00:00+00:00,6.3,-3.7,45.0,-8.5,-0.2,7,2,2011,108,2011-02-07,Mon
2011-02-08 00:00:00+00:00,9.0,-0.3,53.0,-0.7,0.8,8,2,2011,14,2011-02-08,Tue
2011-02-09 00:00:00+00:00,-1.0,-6.6,61.0,-9.3,0.0,9,2,2011,47,2011-02-09,Wed
2011-02-10 00:00:00+00:00,0.5,-10.0,59.0,-14.8,-4.8,10,2,2011,120,2011-02-10,Thu
2011-02-11 00:00:00+00:00,0.9,-10.1,58.0,-13.5,-7.2,11,2,2011,152,2011-02-11,Fri
2011-02-12 00:00:00+00:00,-1.0,-11.8,58.0,-14.4,-9.0,12,2,2011,1229,2011-02-12,Sat
2011-02-13 00:00:00+00:00,-1.0,-17.1,59.0,-19.1,-13.4,13,2,2011,1642,2011-02-13,Sun
2011-02-14 00:00:00+00:00,-1.0,-17.9,58.0,-20.9,-13.5,14,2,2011,131,2011-02-14,Mon
2011-02-15 00:00:00+00:00,-1.0,-17.6,58.0,-22.5,-11.1,15,2,2011,101,2011-02-15,Tue
2011-02-16 00:00:00+00:00,-1.0,-16.2,58.0,-20.8,-12.3,16,2,2011,79,2011-02-16,Wed
2011-02-17 00:00:00+00:00,-1.0,-17.7,57.0,-19.7,-14.8,17,2,2011,61,2011-02-17,Thu
2011-02-18 00:00:00+00:00,-1.0,-19.3,57.0,-23.1,-15.4,18,2,2011,83,2011-02-18,Fri
2011-02-19 00:00:00+00:00,-1.0,-18.1,57.0,-21.1,-12.6,19,2,2011,522,2011-02-19,Sat
2011-02-20 00:00:00+00:00,-1.0,-17.4,57.0,-23.9,-10.0,20,2,2011,931,2011-02-20,Sun
2011-02-21 00:00:00+00:00,-1.0,-16.7,57.0,-21.9,-12.0,21,2,2011,372,2011-02-21,Mon
2011-02-22 00:00:00+00:00,-1.0,-13.7,57.0,-15.7,-10.7,22,2,2011,370,2011-02-22,Tue
2011-02-23 00:00:00+00:00,-1.0,-16.3,57.0,-18.9,-12.9,23,2,2011,390,2011-02-23,Wed
2011-02-24 00:00:00+00:00,-1.0,-17.5,57.0,-21.5,-12.9,24,2,2011,461,2011-02-24,Thu
2011-02-25 00:00:00+00:00,-1.0,-13.5,57.0,-21.4,-7.4,25,2,2011,348,2011-02-25,Fri
2011-02-26 00:00:00+00:00,-1.0,-4.7,57.0,-7.5,-3.5,26,2,2011,727,2011-02-26,Sat
2011-02-27 00:00:00+00:00,-1.0,-4.2,57.0,-5.0,-1.8,27,2,2011,1464,2011-02-27,Sun
2011-02-28 00:00:00+00:00,-1.0,-7.2,57.0,-8.3,-4.5,28,2,2011,188,2011-02-28,Mon
2011-03-01 00:00:00+00:00,-1.0,-4.8,57.0,-11.1,-2.5,1,3,2011,217,2011-03-01,Tue
2011-03-02 00:00:00+00:00,0.2,-1.8,56.0,-4.2,1.3,2,3,2011,257,2011-03-02,Wed
2011-03-03 00:00:00+00:00,-1.0,0.0,56.0,-3.0,4.3,3,3,2011,241,2011-03-03,Thu
2011-03-04 00:00:00+00:00,0.4,-0.2,56.0,-3.0,3.6,4,3,2011,302,2011-03-04,Fri
2011-03-05 00:00:00+00:00,-1.0,0.4,55.0,-0.7,3.4,5,3,2011,783,2011-03-05,Sat
2011-03-06 00:00:00+00:00,-1.0,-2.3,55.0,-3.2,0.5,6,3,2011,971,2011-03-06,Sun
2011-03-07 00:00:00+00:00,-1.0,-3.7,55.0,-10.2,0.6,7,3,2011,165,2011-03-07,Mon
2011-03-08 00:00:00+00:00,-1.0,-0.3,55.0,-1.8,0.8,8,3,2011,135,2011-03-08,Tue
2011-03-09 00:00:00+00:00,-1.0,0.6,54.0,-1.2,2.3,9,3,2011,229,2011-03-09,Wed
2011-03-10 00:00:00+00:00,2.8,1.3,54.0,0.7,2.6,10,3,2011,165,2011-03-10,Thu
2011-03-11 00:00:00+00:00,2.4,0.5,52.0,-0.6,1.6,11,3,2011,93,2011-03-11,Fri
2011-03-12 00:00:00+00:00,-1.0,0.1,50.0,-2.3,2.9,12,3,2011,645,2011-03-12,Sat
2011-03-13 00:00:00+00:00,0.3,0.1,49.0,-1.5,0.7,13,3,2011,639,2011-03-13,Sun
2011-03-14 00:00:00+00:00,0.2,1.0,49.0,-0.4,4.7,14,3,2011,57,2011-03-14,Mon
2011-03-15 00:00:00+00:00,-1.0,-2.4,47.0,-5.4,1.2,15,3,2011,142,2011-03-15,Tue
2011-03-16 00:00:00+00:00,-1.0,-3.1,47.0,-7.1,1.1,16,3,2011,156,2011-03-16,Wed
2011-03-17 00:00:00+00:00,-1.0,-3.4,47.0,-7.3,-0.8,17,3,2011,142,2011-03-17,Thu
2011-03-18 00:00:00+00:00,-1.0,-0.8,46.0,-3.9,1.6,18,3,2011,227,2011-03-18,Fri
2011-03-19 00:00:00+00:00,3.4,-1.5,46.0,-2.1,0.4,19,3,2011,280,2011-03-19,Sat
2011-03-20 00:00:00+00:00,-1.0,-0.7,52.0,-4.4,3.4,20,3,2011,782,2011-03-20,Sun
2011-03-21 00:00:00+00:00,-1.0,-0.7,49.0,-4.2,1.1,21,3,2011,98,2011-03-21,Mon
2011-03-22 00:00:00+00:00,0.8,2.8,48.0,0.8,5.2,22,3,2011,570,2011-03-22,Tue
2011-03-23 00:00:00+00:00,0.3,2.6,45.0,0.5,4.7,23,3,2011,118,2011-03-23,Wed
2011-03-24 00:00:00+00:00,-1.0,-0.2,43.0,-1.7,2.7,24,3,2011,103,2011-03-24,Thu
2011-03-25 00:00:00+00:00,-1.0,-4.2,42.0,-6.4,0.2,25,3,2011,111,2011-03-25,Fri
2011-03-26 00:00:00+00:00,-1.0,-4.3,42.0,-9.8,0.8,26,3,2011,448,2011-03-26,Sat
2011-03-27 00:00:00+00:00,2.1,-1.3,42.0,-5.0,2.0,27,3,2011,588,2011-03-27,Sun
2011-03-28 00:00:00+00:00,-1.0,-0.7,44.0,-1.5,1.4,28,3,2011,120,2011-03-28,Mon
2011-03-29 00:00:00+00:00,2.4,-1.4,44.0,-7.0,2.4,29,3,2011,55,2011-03-29,Tue
2011-03-30 00:00:00+00:00,-1.0,-0.6,44.0,-3.1,2.9,30,3,2011,192,2011-03-30,Wed
2011-03-31 00:00:00+00:00,-1.0,-2.2,43.0,-8.3,1.4,31,3,2011,128,2011-03-31,Thu
2012-01-01 00:00:00+00:00,-1.0,-2.4,-1.0,-4.8,-0.5,1,1,2012,491,2012-01-01,Sun
2012-01-02 00:00:00+00:00,13.3,0.5,-1.0,-0.5,1.0,2,1,2012,388,2012-01-02,Mon
2012-01-03 00:00:00+00:00,4.2,3.6,4.0,0.0,4.6,3,1,2012,564,2012-01-03,Tue
2012-01-04 00:00:00+00:00,2.4,3.2,3.0,1.1,4.5,4,1,2012,321,2012-01-04,Wed
2012-01-05 00:00:00+00:00,2.0,3.2,-1.0,2.4,4.2,5,1,2012,528,2012-01-05,Thu
2012-01-06 00:00:00+00:00,3.8,-0.1,-1.0,-2.4,2.9,6,1,2012,820,2012-01-06,Fri
2012-01-07 00:00:00+00:00,0.2,-3.1,5.0,-5.1,-1.2,7,1,2012,515,2012-01-07,Sat
2012-01-08 00:00:00+00:00,3.9,-8.9,5.0,-11.8,-3.8,8,1,2012,412,2012-01-08,Sun
2012-01-09 00:00:00+00:00,0.4,-4.8,11.0,-7.6,-3.3,9,1,2012,93,2012-01-09,Mon
2012-01-10 00:00:00+00:00,0.9,-4.9,9.0,-6.1,-2.3,10,1,2012,67,2012-01-10,Tue
2012-01-11 00:00:00+00:00,5.4,1.2,8.0,-5.0,3.2,11,1,2012,5,2012-01-11,Wed
2012-01-12 00:00:00+00:00,6.6,1.9,4.0,-0.3,3.6,12,1,2012,33,2012-01-12,Thu
2012-01-13 00:00:00+00:00,3.6,-1.5,0.0,-3.1,2.4,13,1,2012,45,2012-01-13,Fri
2012-01-14 00:00:00+00:00,-1.0,-5.6,6.0,-6.9,-2.8,14,1,2012,170,2012-01-14,Sat
2012-01-15 00:00:00+00:00,-1.0,-6.8,6.0,-7.8,-5.7,15,1,2012,178,2012-01-15,Sun
2012-01-16 00:00:00+00:00,-1.0,-8.6,5.0,-12.3,-5.6,16,1,2012,20,2012-01-16,Mon
2012-01-17 00:00:00+00:00,6.9,-3.1,5.0,-6.6,-1.1,17,1,2012,45,2012-01-17,Tue
2012-01-18 00:00:00+00:00,3.8,-1.7,12.0,-3.0,-0.5,18,1,2012,20,2012-01-18,Wed
2012-01-19 00:00:00+00:00,9.2,-0.8,16.0,-2.0,1.4,19,1,2012,49,2012-01-19,Thu
2012-01-20 00:00:00+00:00,8.3,-0.4,21.0,-1.6,1.6,20,1,2012,46,2012-01-20,Fri
2012-01-21 00:00:00+00:00,4.0,-1.0,29.0,-2.8,1.0,21,1,2012,160,2012-01-21,Sat
2012-01-22 00:00:00+00:00,1.0,-2.2,30.0,-3.6,1.2,22,1,2012,136,2012-01-22,Sun
2012-01-23 00:00:00+00:00,4.4,-2.6,30.0,-5.6,-0.4,23,1,2012,20,2012-01-23,Mon
2012-01-24 00:00:00+00:00,3.0,-5.4,31.0,-6.1,-3.6,24,1,2012,17,2012-01-24,Tue
2012-01-25 00:00:00+00:00,2.9,-6.8,32.0,-8.1,-4.9,25,1,2012,22,2012-01-25,Wed
2012-01-26 00:00:00+00:00,-1.0,-5.2,35.0,-7.5,-2.8,26,1,2012,51,2012-01-26,Thu
2012-01-27 00:00:00+00:00,-1.0,-6.0,32.0,-7.7,-2.8,27,1,2012,58,2012-01-27,Fri
2012-01-28 00:00:00+00:00,-1.0,-5.5,30.0,-6.7,-4.1,28,1,2012,219,2012-01-28,Sat
2012-01-29 00:00:00+00:00,-1.0,-10.6,29.0,-13.1,-3.6,29,1,2012,190,2012-01-29,Sun
2012-01-30 00:00:00+00:00,-1.0,-9.5,28.0,-11.9,-6.5,30,1,2012,24,2012-01-30,Mon
2012-01-31 00:00:00+00:00,-1.0,-12.2,27.0,-15.9,-8.2,31,1,2012,35,2012-01-31,Tue
2012-02-01 00:00:00+00:00,-1.0,-14.3,27.0,-17.0,-11.3,1,2,2012,7,2012-02-01,Wed
2012-02-02 00:00:00+00:00,3.9,-18.7,26.0,-20.0,-16.9,2,2,2012,28,2012-02-02,Thu
2012-02-03 00:00:00+00:00,3.1,-14.8,35.0,-17.8,-12.7,3,2,2012,0,2012-02-03,Fri
2012-02-04 00:00:00+00:00,0.9,-17.2,39.0,-19.7,-14.7,4,2,2012,294,2012-02-04,Sat
2012-02-05 00:00:00+00:00,2.3,-17.4,40.0,-26.2,-8.6,5,2,2012,712,2012-02-05,Sun
2012-02-06 00:00:00+00:00,0.3,-5.0,43.0,-8.6,-3.7,6,2,2012,32,2012-02-06,Mon
2012-02-07 00:00:00+00:00,-1.0,-5.1,40.0,-7.5,-2.8,7,2,2012,95,2012-02-07,Tue
2012-02-08 00:00:00+00:00,-1.0,-14.7,38.0,-16.8,-7.5,8,2,2012,22,2012-02-08,Wed
2012-02-09 00:00:00+00:00,-1.0,-13.4,36.0,-15.5,-10.5,9,2,2012,214,2012-02-09,Thu
2012-02-10 00:00:00+00:00,-1.0,-17.2,35.0,-21.1,-10.6,10,2,2012,41,2012-02-10,Fri
2012-02-11 00:00:00+00:00,-1.0,-9.3,35.0,-19.9,-5.3,11,2,2012,1230,2012-02-11,Sat
2012-02-12 00:00:00+00:00,1.3,-4.6,34.0,-5.3,-4.2,12,2,2012,1867,2012-02-12,Sun
2012-02-13 00:00:00+00:00,-1.0,-7.8,36.0,-10.3,-4.7,13,2,2012,133,2012-02-13,Mon
2012-02-14 00:00:00+00:00,6.7,-4.1,34.0,-9.7,-1.3,14,2,2012,109,2012-02-14,Tue
2012-02-15 00:00:00+00:00,0.6,-3.8,43.0,-6.6,-1.1,15,2,2012,185,2012-02-15,Wed
2012-02-16 00:00:00+00:00,-1.0,-4.5,42.0,-8.7,-1.5,16,2,2012,250,2012-02-16,Thu
2012-02-17 00:00:00+00:00,0.8,-3.6,40.0,-4.2,-1.7,17,2,2012,205,2012-02-17,Fri
2012-02-18 00:00:00+00:00,2.3,-4.3,41.0,-5.1,-3.6,18,2,2012,737,2012-02-18,Sat
2012-02-19 00:00:00+00:00,15.3,-3.4,41.0,-6.2,-1.5,19,2,2012,222,2012-02-19,Sun
2012-02-20 00:00:00+00:00,0.8,-0.7,54.0,-2.5,0.8,20,2,2012,293,2012-02-20,Mon
2012-02-21 00:00:00+00:00,0.6,0.5,51.0,-3.5,1.7,21,2,2012,143,2012-02-21,Tue
2012-02-22 00:00:00+00:00,7.5,-0.9,48.0,-5.3,1.6,22,2,2012,488,2012-02-22,Wed
